Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU024FS00065,03/01/2020,Aire de pique-nique # Jeux pour enfants # Lac/Site de pêche # Plage surveillée,Plan d'eau de loisirs de Saint-Saud-Lacoussière,,,,,24470,SAINT-SAUD-LACOUSSIERE,24498,+33 5 53 56 97 03,+33 6 73 80 37 23,mairie.saint-saud@wanadoo.fr,http://www.saintsaud.fr,0.81968307,45.5441702,Oui,"
",,,,,,,,,Aire de pique-nique # Bar # Restauration,
LOIAQU0240004493,03/01/2020,Lac/Site de pêche # Plage surveillée,Plan d'eau de Tamniès,,,,Etang de Tamnies,24620,TAMNIES,24544,+33 5 53 29 65 98 # +33 5 53 29 68 95,,mairie.tamnies@wanadoo.fr,http://www.tamnies.fr,1.1601963,44.9646833,,"
",,,,,,"Tarif de base|2,00|| # Tarif de groupe|1,00|| # Gratuit|||enfant - 5 ans",,,Aire de pique-nique # Bar # Restauration # Sentier de randonnée,Espace jeux
LOIAQU0240005146,02/01/2018,Base de loisirs # Plage surveillée,Plan d'eau du Roc Percé ,,,,Le Roc Percé,24250,GROLEJAC,24207,+33 5 53 59 48 70 # +33 5 53 31 71 00,,domme-tourisme@wanadoo.fr ,http://www.perigordnoir-valleedordogne.com/fr/domaine/domme,1.294158,44.816741,,"
",,,,,,,,,Aire de pique-nique,Espace jeux
ASCAQU064FS000BW,03/01/2020,Activité sportive,Planet Ocean,,Site Water sports center by Decathlon,Quai de la Floride,,64700,HENDAYE,64260,,+33 6 62 63 66 27,contact@planetocean.fr,http://www.planetocean.fr,-1.7806018,43.3683114,,"
",Plongée # Plongée # Plongée # Plongée # Plongée,,,,01/03/2020|30/11/2020|||||,Tarif de base|||Randonnée palmée - Snorkelling # Tarif de base|||Discover Scuba Diving DSD Adulte # Tarif de base|||Basic Freediver Découverte - Apnée,,,Bar # Restauration,Wifi
ASCAQU033V50OT6U,03/01/2020,Activité sportive,Plein R' Loc - Catamarans Hobie Cat 15 Et 16,,,Avenue de la Marine,Pointe de de Piqueyrot,33990,HOURTIN,33203,+33 5 56 09 90 57,+33 6 61 57 09 78,plein.r.loc@live.fr,http://www.pleinrloc.com ,-1.1186896000000002,45.1996298,Oui,"
",Catamaran,,,,01/05/2020|15/09/2020|10:00|||19:00|,"Tarif de base|30,00||1h # Tarif de base|45,00||2h",,,,
ASCAQU033V508JT7,03/01/2020,Activité sportive,Plein R' Loc - Stand-Up Paddle,,,Avenue de la Marine,Pointe de de Piqueyrot,33990,HOURTIN,33203,,+33 6 61 57 09 78 # +33 6 56 09 90 57,plein.r.loc@live.fr,http://www.pleinrloc.com/,-1.1186896000000002,45.1996298,Oui,"
",Stand-up-paddle-board,,,,01/05/2020|15/09/2020|09:00|||19:00|,"Tarif de base|10,00||30 minutes # Tarif de base|25,00||Paddle board family",,,,
ASCAQU040V50JRDU,03/01/2020,Activité sportive,Plongée Cap 40,,,,Français,40200,MIMIZAN-PLAGE,40184,,+33 7 82 47 47 04,secretairecap40@gmail.com,https://cap40mimizan.fr/,-1.2238168,44.1981128,Oui,"
",Plongée # Plongée,,,,15/09/2019|31/05/2020|||||Dimanche - Dimanche après midi - Dimanche matin - Dimanche midi - Dimanche soir - Jeudi - Jeudi après midi - Jeudi matin - Jeudi midi - Jeudi soir - Lundi - Lundi après midi - Lundi matin - Lundi midi - Lundi soir - Mardi - Mardi après midi - Mardi matin - Mardi midi - Mardi soir - Mercredi - Mercredi après midi - Mercredi matin - Mercredi midi - Mercredi soir - Samedi matin - Samedi midi - Samedi soir - Vendredi après midi - Vendredi matin - Vendredi midi,"Tarif de base|80,00|300,00| # Tarif réduit|50,00|200,00|",,,Parking # Parking autocar,
ASCAQU040V50GFB5,03/01/2020,Activité sportive,Plongée La Palm',,2 avenue de la gare,,,40200,MIMIZAN,40184,+33 5 58 82 44 66,+33 6 67 92 77 05,lapalmmimizan@gmail.com,https://fr-fr.facebook.com/laPALMmimizan/,-1.2238168,44.1981128,Oui,"
",Plongée # Plongée,,,,,,,,,
ASCAQU04001WV9CV,03/01/2020,Activité sportive,Point Break,,,66 place de l'Océan,,40600,BISCARROSSE,40046,+33 5 58 09 71 59,+33 6 20 83 49 20,yannpointbreak40@hotmail.fr,http://www.surfbiscarrosse.com,-1.2553461000000001,44.4443376,Oui,"
",Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard,,,Ecole Française de Surf # Qualité Tourisme,15/03/2020|15/11/2020|||||,,,,,
ASCAQU04001TC1TB,03/01/2020,Activité sportive,Pôle Nautique Soustons Plage - Ecole de Surf,,,Avenue de la Pêtre,montée de la plage,40140,SOUSTONS,40310,+33 5 58 41 54 00,+33 6 04 42 88 39,snsoustons@wanadoo.fr,http://www.ecole-surf-soustons.com  ,-1.4100801,43.7757381,Oui,"
",Surf # Surf,,,,01/04/2020|01/11/2020|||||,,,,,
ASCAQU040V50GG9H,03/01/2020,Activité sportive,Pôle Nautique Soustons Plage - Stand-up Paddle,,,Avenue de la Pêtre,base de loisirs du lac,40140,SOUSTONS,40310,+33 5 58 41 54 00,+33 6 73 23 99 16,snsoustons@wanadoo.fr,http://www.pole-nautique-soustons-plage.com   # http://www.canoe-kayak-soustons.com  ,-1.3375747,43.75532570000001,Oui,"
",Stand-up-paddle-board,,,,01/04/2020|01/11/2020|||||,"Tarif de groupe|||pour structure: associations, entreprises, mairie, ecole",,,,
ASCAQU040V50GS4I,03/01/2020,Activité sportive,Port Miniature,,,,Lac marin Soustons-Plage ,40140,SOUSTONS,40065,,+33 6 75 14 70 56,,http://www.loisirs-soustons.com,-1.4126658,43.77837589999999,Oui,"
",Motonautisme (bateau à moteur),,,,01/04/2020|30/09/2020|||||,Tarif de base|||15mn de 1 à 5 marins # Tarif de base|||30mn de 1 à 5 marins,,,,
ASCAQU024V506Y0A,02/02/2020,Activité sportive,Port miniature,,,Rue Pablo Picasso,Plaine de Picquecailloux,24100,BERGERAC,24037,,+33 6 83 16 15 92,leligal@orange.fr,http://www.port-miniature.com,0.5034399,44.8497536,Oui,"
",Motonautisme (bateau à moteur),,,Famille Plus,,Gratuit|||- de 2 ans,,,Bar # Espace jeux,Location de vélos
ASCAQU033V50TZVR,03/01/2020,Activité sportive,Private Captain,,,,,33120,ARCACHON,33009,,+33 6 52 12 21 94,antoine@private-captain.fr,https://www.private-captain.fr/,-1.17221,44.651365000000006,Oui,"
",Motonautisme (bateau à moteur) # Motonautisme (bateau à moteur),,,,01/01/2020|31/12/2020|||||,"Tarif de base|200,00||Demi-journée de privatisation # Tarif de base|250,00|300,00|Journée de privatisation",,,,
ASCAQU064V526MX7,03/01/2020,Activité sportive,Private Surf School,,Plage de Marbella sud,,,64200,BIARRITZ,64122,,+33 6 87 57 53 02,privatesurfschool@gmail.com,http://www.privatesurfschoolbiarritz.com/,-1.5725198,43.4679311,Oui,"
",Surf,,,,01/04/2020|31/12/2020|||||,"Tarif de base|45,00|45,00|séance découverte # Tarif de base|120,00|120,00|formule 3 jours # Tarif de base|180,00|180,00|semaine 5 séances (hors juillet et août). # Tarif de base|100,00|100,00|cours privé - 1personne # Tarif de base|150,00|150,00|cours privé - 2 personnes # Tarif de base|200,00|200,00|cours privé - 3 personnes",,,Parking,
ASCAQU024V5070AP,29/01/2020,Activité sportive,PRO SPORTS 24,RUE DU PORT,,,,24680,GARDONNE,24194,,+33 6 80 88 06 72,contact@pro-sports-24.com,http://www.pro-sports-24.com,0.331866,44.836377,Non,"
",Paint-ball # Paint-ball # Multisport # Multisport # Marche nordique # Marche nordique # Orientation # Orientation # Canoé kayak # Canoé kayak # VTT # VTT # Paint-ball # Multisport # Multisport # Marche nordique # Marche nordique # Canoé kayak # Canoé kayak # VTT # VTT # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Bubble Ball # Bubble Ball # Bubble Ball # Escalade # Escalade # Escalade # Escalade # Tir à l’arc # Tir à l’arc # Tir à l’arc # Accro-branches # Accro-branches # Accro-branches,,,,01/01/2020|31/12/2020|09:00|||18:00|,"Tarif de base|7,50||Canoë : à partir de  # Tarif de base|22,00||Paintball : à partir de # Tarif de groupe|150,00||Bubble foot et Archery Touch : 12 pers/45min.",,,Accessible en poussette # Aire de pique-nique # Espace jeux # Parking # Parking autocar # Restauration,
ASCAQU064V5088JF,03/01/2020,Activité sportive,Profdesurf.com,,,11 rue Tourasse,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 01 90 56 40,didiervallero@yahoo.fr,http://www.profdesurf.com,-1.6633223000000001,43.387816,Oui,"
",Surf,,,,,,,,,
ASCAQU040V5034EP,03/01/2020,Activité sportive,Pura Vida Surf Shop et Surf School,,,32 avenue du Marensin,,40550,LEON,40150,+33 5 58 49 22 34,+33 6 82 07 72 42,flowww.bar@gmail.com,http://www.puravida-surfshop.com,-1.3023143,43.8776705,Oui,"
",Surf # Bodyboard # Surf # Stand-up-paddle-board,,,,01/04/2020|01/11/2020|||||,,,,,
ASCAQU033V50P73K,03/01/2020,Activité sportive,Pyla Surf School,,,Avenue de Biscarrosse,Plages de la Salie (Nord et Sud),33115,LA TESTE-DE-BUCH,33529,,+33 6 47 40 16 81 # +33 6 33 28 47 99,pylasurf@gmail.com,http://pylasurfschool.com,-1.2560056999999998,44.519501399999996,Oui,"
",Surf # Bodyboard,,,,01/01/2020|31/12/2020|||||,"Tarif de base|40,00|40,00|cours de surf débutant 2h # Tarif de base|40,00|50,00|cours de surf débutant 2h+transport + transport # Tarif de base|40,00|40,00|cours de surf perfectionnement 2h # Tarif de base|110,00|110,00|formule 3 cours de surf de 2h # Tarif de base|160,00|160,00|formule 5 cours de 2h # Tarif de base|100,00|100,00|cours particulier 2h # Tarif de base|23,00|23,00|location matériel de glisse 2h",,,,
ASCAQU033V50P84F,03/01/2020,Activité sportive,Pyla Surf School (stand up paddle),,,Avenue du Banc d'Arguin,Plage Haïtza,33115,LA TESTE-DE-BUCH,33529,,+33 6 47 40 16 81 # +33 6 33 28 47 99,pylasurf@gmail.com,http://pylasurfschool.com,-1.2077360000000001,44.606879,Oui,"
",Stand-up-paddle-board,,,,01/01/2020|31/12/2020|||||,"Tarif de base|40,00|40,00|cours initiation ou débutant 2h # Tarif de base|40,00|40,00|cours de perfectionnement 2h # Tarif de base|40,00|40,00|excursions 2h # Tarif de base|20,00|20,00|cours parents/enfants - 1/2h # Tarif de base|20,00|17,00|cours séniors (+70 ans)-1h # Tarif de base|15,00|25,00|location (1h et 2h)",,,,
ASCAQU040V50BHN8,03/01/2020,Activité sportive,Quiksilver Ecole de Surf,,,4 Grand'rue,,40480,VIEUX-BOUCAU,40328,+33 5 58 43 83 69,+33 6 08 75 68 70,quiksilvervieuxboucau@yahoo.fr,http://ecole-surf-vieux-boucau.fr/,-1.4091802,43.7921,Oui,"
",Surf,,,,01/04/2020|30/09/2020|||||,Tarif de base|||1 cours # Tarif de base|||5 cours,,,,
ASCAQU064FS000M0,10/01/2020,Activité sportive,Rafting 64,,,2 Bis RD 936,,64190,MONTFORT,64403,+33 5 59 66 04 05,,contact@rafting64.com,http://www.rafting64.com,-0.846908,43.3686,Non,"
",Rafting # Canoé kayak # Stand-up-paddle-board # Canyoning,,,,01/01/2020|31/12/2020|||||,"Tarif de base|32,00|34,00|1/2 Journée rafting adulte 13 km # Tarif de base|58,00||Journée rafting adulte 23 km",,,,
ASCAQU040FS001QJ,15/01/2020,Activité sportive,Rico Vélo - Location de vélos,,,Camping Campéole Les Tourterelles,,40560,VIELLE-SAINT-GIRONS,40326,,+33 6 44 12 10 62,ricovelo@live.fr,http://www.ricovelo.com,-1.363952,43.951503,Oui,"
",Cyclotourisme # Pêche # Pêche en mer,,,,05/04/2020|01/11/2020|||||,,,,,Location de vélos
ASCAQU064V5A1ARY,08/01/2020,Activité sportive # Formule itinérante,Saint-Ann sorties en mer,Port de Brises-Lames,Ponton C,118 avenue de l'Adour,,64600,ANGLET,64024,,+33 6 06 85 22 40,Jean.latapy@neuf.fr,http://saint-ann.fr,-1.5090504999999999,43.52564279999999,Oui,"
",Pêche en mer,Bateaux à moteur habitables,,,01/01/2020|31/01/2020|||||,"Tarif de base|40,00||Visite simple de 2h. ",,,,
ASCAQU064V57BDIN,03/01/2020,Activité sportive,Samathéo II,Port,,,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 09 73 61 81,luzcroisiere@gmail.com,http://www.croisiere-saintjeandeluz.com,-1.6637416,43.386553899999996,Oui,"
",Pêche en mer,,,,,"Tarif de base|||Sortie pêche au thon # Tarif de base|||Sortie pêche à la dorade, pagre, lieu # Tarif de base|||1/2 journée",,,,
ASCAQU040V500JMD,03/01/2020,Activité sportive,Sanguinet Marine,Port de L'Estey,,Avenue de Losa,,40460,SANGUINET,40287,,+33 7 87 28 08 25,sm@motorloisirs.com,http://www.motorloisirs.com,-1.1026313,44.481219,Oui,"
",Motonautisme (bateau à moteur),,,,18/04/2020|11/10/2020|||||,Tarif de base|||Bateau sans permis # Tarif de base|||Bateau avec permis,,,,
ASCAQU040V50GGJE,14/01/2020,Activité sportive,Santocha Capbreton Skate Club,,,Boulevard des cigales,,40130,CAPBRETON,40065,,+33 6 87 42 86 70,renaud@santocha.org,http://www.santocha.org,-1.4455773,43.6481458,Oui,"
",Roller / skate # Roller / skate # Roller / skate # Surf # Surf,,,,01/01/2020|31/12/2020|||||,"Tarif de base||25,00|Cours collectif à l'unité ( 1h30 ) # Tarif réduit||110,00|Stage collectif de skate de 5 séances ( 1h30 ) # Tarif de groupe||35,00|Cours particuliers de skate de 1h",,,,
ASCAQU040V50GFC7,14/01/2020,Activité sportive,Santocha Surf Club,,,3 rue de la Savane,,40130,CAPBRETON,40065,+33 5 58 72 33 80,+33 6 43 92 98 86,contact@santocha.org,https://www.santocha.org,-1.4455773,43.6481458,Oui,"
",Surf # Surf # Surf # Surf # Surf,,,Ecole Française de Surf,,Tarif de base|||De 1 à 5 cours ollectifs # Tarif de base|||Cours particulier # Tarif de base|||Combinaison # Tarif de base|||Location de matériel,,,,
ASCAQU033FS000SB,03/01/2020,Activité sportive,Sea Fly,,,1 rue Alain Cassagne,,33990,HOURTIN,33203,+33 5 56 09 90 57,+33 6 76 37 36 39,plein.r.loc@live.fr,https://www.pleinrloc.com/,-1.0878181,45.1801008,Oui,"
",Motonautisme (bateau à moteur),,,,01/07/2020|01/09/2020|09:00|||10:00|,,,,,
ASCAQU033V507Y4F,22/01/2020,Activité sportive,Sealife,,,Route du Grand Crohot,Lège,33950,LEGE-CAP-FERRET,33236,,+33 6 22 65 51 33,eclipsesurfboards@gmail.com,,-1.1859302,44.7952652,Oui,"
",Surf # Bodyboard,,,,01/04/2020|31/10/2020|||||,"Tarif de base|12,00|16,00|",,,,
ASCAQU033V503P99,03/01/2020,Activité sportive,Searus Nautisme,,Pôle Nautisme,Quai Goslar,,33120,ARCACHON,33009,+33 5 57 15 72 99,+33 6 73 60 01 59,contact@searus.fr,http://www.searus.fr,-1.1431354,44.658201,Oui,"
",Motonautisme (bateau à moteur),,,,02/01/2020|31/12/2020|||||,,,,,
ASCAQU033FS00097,03/01/2020,Activité sportive,Seven Seas,,,210 boulevard de la Côte d'Argent,,33120,ARCACHON,33009,,+33 6 67 24 66 88,sevenseas33@hotmail.fr,http://www.7seasurf.com,-1.20105,44.642866,Oui,"
",Bodyboard # Surf,,,,01/04/2020|31/12/2020|||||,"Tarif de base|40,00|48,00|La séance de 2 heures # Tarif réduit|102,00|126,00|Les 3 séances de 2 heures # Tarif de groupe|150,00|190,00|Les 5 séances de 2 heures # Gratuit|290,00|370,00|Les 10 séances de 2 heures",,,,
ASCAQU033FS000WB,03/01/2020,Activité sportive,Seven Seas,,,Route de Biscarrosse,Plage de la Salie Nord,33115,LA TESTE-DE-BUCH,33529,,+33 6 67 24 66 88,sevenseas33@hotmail.fr,http://www.7seasurf.com,-1.2453173999999998,44.5488881,Oui,"
",Surf # Bodyboard,,,,15/03/2020|13/12/2020|||||,Tarif de base|||Cours de 2h (avec ou sans transport) # Tarif de base|||3 cours de 2h (avec ou sans transport) # Tarif de base|||5 cours de 2h (avec ou sans  transport) # Tarif de base|||10 cours de 2h (avec ou sans transport),,,,
ASCAQU040FS00179,03/01/2020,Activité sportive,Sharkpool Ecole de surf,,,55 avenue de la Plage,,40530,LABENNE OCEAN,40133,,+33 6 67 17 92 96,contact@surfinglabenne.com,http://www.surfinglabenne.com,-1.4591753,43.5962554,Oui,"
",Surf,,,Ecole Française de Surf,,,,,,
ASCAQU064V526LWX,22/01/2020,Activité sportive,Shining surf school,,Grande plage,,,64200,BIARRITZ,64122,,+33 6 09 88 43 92,shiningsurfschool@gmail.com,http://shiningsurfschool.com,-1.5584972,43.484366200000004,Oui,"
",Surf,,,,01/01/2020|31/12/2020|||||,"Tarif de base|70,00|1000,00|Sur demande.",,,,
LOIAQU024FS0005O,03/01/2020,Aire de pique-nique # Base de loisirs # Parcours de santé # Plage surveillée,Site départemental du Grand Etang de La Jemaye,,,,,24410,LA JEMAYE-PONTEYRAUD,24216,+33 5 53 90 03 10 # +33 5 53 06 82 70,,,,0.27814841,45.1587716,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,,,Aire de pique-nique # Bar # Restauration # Sentier de randonnée,Espace jeux
LOIAQU024FS0002M,03/01/2020,Base de loisirs # Plage surveillée # Pontons handi-pêche,Site Départemental du grand étang de Saint Estèphe,,,,,24360,SAINT-ESTEPHE,24398,+33 5 53 56 73 66,,,https://www.dordogne.fr/les_sites_sportifs_et_de_pleine_nature/le_grand_etang_de_saint-estephe/631-2,0.67200793,45.5919665,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,Flow Vélo,,,,,Aire de pique-nique # Restauration,Espace jeux
ASCAQU033FS000OO,15/01/2020,Activité sportive,Skeepskool - Ecole de surf de la plage Centrale Le Porge,,,Plage du Gressier,,33680,LE PORGE,33333,,+33 6 70 60 54 26 # +33 6 50 52 34 75,skeepskool@hotmail.com,,-1.2136243,44.894199,Oui,"
",Surf # Bodyboard # Stand-up-paddle-board,,,Ecole Française de Surf,01/03/2020|31/12/2020|||||,"Tarif de base|35,00|35,00|Séance 2h # Tarif de base|90,00|90,00|Mini-stage 3 séances  # Tarif de base|90,00|90,00|Cours particulier 2h # Tarif de base|140,00|140,00|Stage 5 séances  # Tarif de base|240,00|240,00|Stage 10 séances  # Tarif de base|440,00|440,00|Stage 20 séances  # Tarif de base|200,00|200,00|Stage COMBO 5 séances + location de surf et combinaison 5 jours",,,,
ASCAQU064FS000A4,03/01/2020,Activité sportive,Ski Nautique Club Orthézien Sud Adour,,Base de Loisirs,14 avenue Francis JAmmes,,64300,ORTHEZ,64430,+33 5 59 69 17 28,+33 6 84 18 09 89 # +33 6 66 11 29 25,skinautiquecluborthez@sfr.fr,http://www.skinautiqueorthez.fr,-0.7577991,43.4737261,Oui,"
",Ski nautique # Ski nautique # Wake board # Bouées tractées,,,,,Tarif de base|||Tours,,,,
ASCAQU033FS0017G,03/01/2020,Activité sportive,Ski Nautique Lacanau Guyenne,,,Allée du Club de Voile,La Grande Escoure,33680,LACANAU,33214,,+33 6 71 24 29 05,snlg.lacanau@gmail.com,http://www.skinautiquelacanau.sitew.com/#Accueil.A,-1.1405471,44.96731679999999,Oui,"
",Ski nautique # Wake board,,,,15/06/2020|15/09/2020|||14:00|18:00|Dimanche - Samedi,"Tarif de base|35,00||Le tour",,,,
ASCAQU040V50GGWF,03/01/2020,Activité sportive,Skipcool - Stand Up Paddle,,,Quai de la Pêcherie ,Port - Ponton S,40130,CAPBRETON,40065,,+33 6 62 03 38 67 # +33 7 86 67 71 95,gary@skipcool.com,http://www.skipcool.com,-1.4339733000000001,43.652759499999995,Oui,"
",Stand-up-paddle-board,,,,,,,,,
ASCAQU033FS0011N,07/01/2020,Activité sportive,So Nice Surf School - Ecole de Surf,,,Plage du Gressier ,Parking Nord,33680,LE PORGE,33333,,+33 6 59 99 04 21,sonicesurfschool@gmail.com,http://www.sonicesurfschool.com,-1.2134742,44.896923799999996,Oui,"
",Surf,,,,01/01/2020|31/12/2020|||||,"Tarif de base|35,00|35,00|Séance découverte # Tarif de base|90,00|90,00|Mini stage 3 séances # Tarif de base|140,00|140,00|Stage 5 séances # Tarif de base|240,00|240,00|Stage intensif 10 séances  # Tarif de base|90,00|90,00|Cours particulier 1h30 # Tarif de base|120,00|120,00|Cours 2 personnes 1h30 ",,,Parking,
ASCAQU064V56JEXV,31/12/2018,Activité sportive,Sortie bateau - Pêche en mer,,Port de Plaisance,,,64700,HENDAYE,64260,+33 7 69 07 85 93,+33 7 69 07 85 93,sortie.bateau@gmail.com,http://www.sortie-bateau.fr,-1.7866138999999999,43.368806899999996,Oui,"
",Pêche en mer,Croisières maritimes,,,,,,,,
ASCAQU033V50UAXB,03/02/2020,Activité sportive,Sortie en catamaran vers le Banc d'Arguin,,,1 Route du Stade,,33138,LANTON,33229,+33 5 57 70 67 56,,info@tourisme-coeurdubassin.com,,-1.0599143,44.7145432,Oui,"
",Catamaran,,,,01/06/2020|31/08/2020|||||,"Tarif de base|68,00|68,00|Tarif adulte # Tarif réduit|50,00|50,00|Tarif enfant - de 12 ans",,,,
ASCAQU033FS00116,03/01/2020,Activité sportive,Sortie en kayak par l'Office de Tourisme Intercommunal,,,2 les Nouvelles Possessions,,33820,BRAUD-ET-SAINT-LOUIS,33073,+33 5 57 32 88 88,,contact@estuaire-tourisme.fr,http://www.estuaire-tourisme.fr,-0.7008075,45.284911799999996,Oui,"
",Kayak de mer # Kayak de mer,,,,08/07/2020|26/08/2020|||||,"Tarif de base|10,00|10,00|pour 1h30 de découverte",,,Aire de pique-nique # Espace jeux # Parking,
ASCAQU033FS0004B,03/01/2020,Activité sportive,Soulac Surf School,,,Plage des Naïades,,33780,SOULAC-SUR-MER,33514,,+33 6 06 42 44 43,soulacsurfschool@gmail.com,https://www.ecoledesurf-soulac.com/,-1.135653,45.503142,Oui,"
",Surf,,,,04/04/2020|30/04/2020|15:00|||18:00| # 01/05/2020|30/09/2020|10:00|||19:00|,"Tarif de base|24,00|46,00|Cours # Tarif de base|120,00|190,00|Stage semaine # Tarif de base|5,00|6,00|Location surf/heure # Tarif de base|10,00||Location Pack combinaison + Planche/heure",,,,
ASCAQU040V50GJ24,03/01/2020,Activité sportive,Spirit Surf School,,,340 av. du Touring-Club,,40150,SOORTS-HOSSEGOR,40304,,+33 6 26 65 32 35,spiritsurfschool@gmail.com,http://www.spiritsurfschool.com,-1.4289393,43.6573111,Oui,"
",Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,,,,,,,
ASCAQU040V506PRN,03/01/2020,Activité sportive,Spirit Surf School,,,Avenue Notre Dame,,40130,CAPBRETON,40065,,+33 6 26 65 32 35,spiritsurfschool@gmail.com,http://www.spiritsurfschool.fr/,-1.4435983000000001,43.6559794,Oui,"
",Surf,,,,,Tarif de base|||Cours particulier de 1 à 3 personnes # Tarif de base|||Cours collectifs # Tarif de base|||Stage 3 à 5 jours # Tarif de base|||Formule prestige: stage 5 jours + location vélo. # Tarif de base|||Location vélo # Tarif de base|||Location combinaison # Tarif de base|||Location planche: body; surf; stand up paddle; palmes,,,,
ASCAQU064FS00052,03/01/2020,Activité sportive,Sports Mer,,,7 boulevard Thiers,BP 148,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 80 64 39 11,contact@sportsmer.fr,http://www.sportsmer.fr,-1.6603088,43.394071600000004,Oui,"
",Bouées tractées # Stand-up-paddle-board # Kayak de mer # Flyboard,,,,,Tarif de base|||Stand up Paddle # Tarif de base|||Bouées Tractées # Tarif de base|||Flyboard Baie,,,,
ASCAQU033FS000D3,03/01/2020,Activité sportive,Sports Nuit Aventure,,,,,33260,LA TESTE-DE-BUCH,33529,,+33 6 09 73 54 77,s-n-a@sfr.fr,,-1.1709022,44.5257623,Oui,"
",Plongée # Plongée # Plongée # Plongée,,,,01/01/2020|31/12/2020|||||,,,,,
ASCAQU033V50JS4L,03/01/2020,Activité sportive,St Vivien jet Ski,,Haras de Saint-Vivien,16 route du port ,,33590,SAINT-VIVIEN-DE-MEDOC,33490,,+33 6 16 57 07 90,ecoleextremesens@gmail.com,https://jetski-medoc.com/,-1.027675,45.437863,Oui,"
",Jet-ski,,,,01/01/2020|31/12/2020|||||,"Tarif de base|320,00||Permis bateau Côtier      # Tarif de base|180,00||Permis bateau Fluvial # Tarif de base|180,00||Sortie jet ski (demi-journée) # Tarif de base|290,00||Sortie jet ski (journée) # Tarif de base|110,00||Randonnée jet ski (1h20)",,,,
ASCAQU047FS000A7,13/01/2020,Activité culturelle # Activité sportive,"Stages du ""Saut du Loup""",,,,Lac Saut du Loup,47800,MIRAMONT-DE-GUYENNE,47168,,+33 9 81 43 32 08,resa-colo-2020@lesdomainesdusautduloup.fr # freddyauber@lesdomainesdusautduloup.fr,http://www.lesdomainesdusautduloup.fr # www.lesdomainesdusautduloup.fr,0.3757182,44.586934,Oui,"Gastronomie # Faune - flore
",Rugby # Football # Basket # Equitation # Moto-cross # Natation # Buggies # Multisport # Canoé kayak # Bouées tractées # Jet-ski # Yoga,,,,01/07/2020|31/08/2020|||||,,,,Bar # Restauration,Wifi
ASCAQU040FS001QB,09/05/2019,Activité sportive,Stand Up Paddle,,,,,40230,SAUBION,40291,,+33 6 52 63 59 80,jerome.serullaz@wanadoo.fr,,-1.3632627,43.7086938,Oui,"
",Stand-up-paddle-board,,,,,,,,,
ASCAQU040V50L5KQ,10/01/2020,Activité sportive,Stand Up Paddle Hypnose - Béatrice DAROT  ,,,157 Avenue de l'Espérance,,40140,SOUSTONS,40310,,+33 6 16 52 23 51,beatricedarot@gmail.com,https://www.beatricedarot.com,-1.329545,43.750789000000005,Oui,"Retraite spirituelle
",Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board,,,,,"Tarif de base|45,00||",,,Parking,
